613.67,623.52
614.524105725459,625.21992508021
614.644199519964,624.916383508375
615.18701922822,624.559146269873
609.694945784113,622.472570452453
628.909558194529,624.184657484124
524.978119891081,611.311404911384
465.224969072288,657.761150799249
497.293148312329,626.055492882722
504.306035409706,565.901021177452
501.881268209903,580.877929093944
501.178222037741,575.29153461175
500.642478235462,577.828969703158
501.275548784398,579.131093110305
500.913832974377,579.474080097139
501.345542215632,579.058002054996
501.639746784904,581.390435889373
501.150935199931,579.91966793357
554.789402048609,554.169152560661
561.108586015186,548.688303968642
557.208417831799,549.502933501449
557.527270386819,549.53801820295
557.377179347086,548.885934353638
556.402746274581,547.184855398794
572.144337680762,540.290722957045
584.277320961823,537.080746836494
580.881885891065,538.838999040395
580.451966134613,538.313101188255
580.405540842157,538.468235816554
581.219476897384,538.198890763347
593.836057839848,540.299871209271
624.701399555675,542.249595719725
621.324478262354,542.619935794581
621.669258222077,542.045972386275
621.457675171621,541.701851613899
621.60159320698,543.394408265601
621.364342175871,544.268946045403
624.698950377456,543.974894079417
597.782741759792,548.860906058142
524.38580605941,551.337721001464
494.778077080739,550.435754134716
501.71557774068,549.645822442058
498.842752984041,548.344561985174
499.805525318642,545.579902778153
498.788978325827,543.591163700732
498.608323613763,544.144834999406
497.505370311339,544.383048000843
490.009505000295,546.918635609289
490.211044913506,547.029072284649
490.590246536898,546.43819273411
490.540359335474,545.648618902746
489.588746879127,545.709392628853
489.822450442301,544.940733184605
489.638423188481,544.551786430703
489.584956220245,545.310135559682
489.751293186412,545.204802078796
492.192848919406,544.66546462585
485.789819698467,544.366636659238
518.853862118216,548.53410191075
561.077152269929,552.289489671273
557.145945619503,550.781916318431
557.871604386817,551.14092830368
556.587267602383,551.632382319297
557.070638162607,550.750405028315
555.676936748044,549.919527934444
555.09330685139,550.077106938955
554.831922210118,550.917222252408
555.249181592884,550.923205574235
556.89173730509,550.887317901345
543.221557297178,553.431430710099
511.969059220505,549.275209693731
504.034346740109,547.703229898935
505.841218749485,543.775366688862
507.271560314108,553.04819948994
506.818999826229,518.278748178751
582.068607736433,562.980070891264
623.828829409093,606.3017263192
553.600779260924,517.686273785762
565.546056309063,541.880739707294
561.493997672794,540.060305291108
561.997758794604,542.451984814795
561.332911830556,545.608554624967
560.55950373983,545.966682532665
560.708092938816,547.541134098128
560.198203561327,548.248001399387
563.769833888888,548.477262290397
551.662917645374,548.020307579643
649.575352003407,561.354074119163
704.620492806194,566.101722155579
697.766195779701,562.251304843869
699.310791312549,561.477770269649
698.316539541352,561.242235490424
698.18617879634,561.347062484598
700.203179013437,558.118527675109
690.836233694354,564.657127732893
608.840612476661,582.307732927211
503.326535974351,574.948801327976
514.683199330122,575.013725978111
511.722231258038,572.200347746398
511.943022820933,571.554499481355
513.957275258926,570.144383930994
511.673577772467,570.007044227198
516.299863975675,567.206752678408
489.892422611709,570.392898825444
479.387522907243,571.204069040432
484.413632791579,570.026625547961
483.231121424893,568.909117494264
482.788616310581,568.553302284602
482.086020654956,568.612190392505
481.31629404377,568.904166083739
480.72822451996,572.580162062915
478.404123168806,576.136877064869
476.575489420291,577.048848484812
474.901874592412,578.593273082239
480.569794929894,595.470001273066
514.271619727509,578.244468620539
518.109929991538,559.125538566102
516.903906967113,566.652999367375
517.789610063745,576.154908681099
518.157620354116,580.838886424353
517.799520427465,585.407847468551
512.158233679016,593.767984666745
532.324301084316,603.067625913386
565.442494077681,608.882875794742
573.520118386021,611.157909652225
569.273789985281,612.446559218541
566.332449627542,613.445104079775
576.242324442039,617.661578614027
627.758881601064,627.413215547067
679.534168840283,630.273904278487
668.712289854516,631.865750017119
664.416278386122,629.736034253918
663.528431490629,630.479817095334
664.043520355857,629.882643982022
665.25908717051,630.170788772961
711.07096046078,633.755102334544
726.937938591286,632.719062983962
723.599311862191,632.019602233131
726.789269567546,631.608351352955
724.602913668927,630.442818670185
735.699182434363,632.435279762684
744.104098299453,633.786563042646
754.355682006815,631.773997167113
680.867135819841,637.591795034809
492.921679483353,645.718585644654
498.071417476259,635.35499333112
493.900334748792,631.600101832067
492.800447723902,629.774838156142
490.754238255147,627.61923886376
488.412879132263,627.537503990627
487.894379711348,625.702072817664
459.181898133082,630.848199094901
451.299286382209,631.815397169353
454.438701043913,629.200152040501
454.378521049625,628.931606139446
454.877208975303,630.009296851257
456.457931869385,629.094359642382
459.151592315977,626.156720675766
460.786128326753,626.2671592352
460.05708559474,624.613437079802
463.259944881771,629.561135431789
477.017663655725,652.533275371205
476.454072404235,649.376871700303
475.742820453945,649.731493955184
475.704809028138,648.612971835486
477.040702796284,647.2549376099
478.094550013555,648.282034936501
479.486406712727,647.419639635116
480.468608113987,647.232971908473
480.12702513209,648.22938596483
480.33768483803,647.972773658173
478.772628022833,646.067245963155
469.755248489333,643.893930129265
501.381574817602,648.069239468656
550.135733931468,652.030326528579
551.900280002414,649.432830775603
552.880728657529,649.79826826662
553.8643672798,648.657235418066
552.999823898012,649.253337827799
552.581220597559,648.940527730351
557.284448468466,648.560343381395
561.136363170393,648.499075790779
560.109115471939,647.519861684406
559.070050882127,648.71277500774
557.608500161007,647.061646672566
557.012124627015,646.797482912361
557.665135251396,647.253545246322
561.138445019477,645.699258219346
563.590059853841,644.212270564447
562.667979173898,644.228791903765
562.082915017271,643.288421672425
563.018747150317,641.030704723316
564.660138757013,640.91771157799
565.777156330043,641.695247807169
566.946452768532,640.87663174649
565.242463113975,640.122952717375
565.646190685262,640.227345225261
620.391493330216,648.393621866688
631.717037574316,646.717962979047
629.933165950444,645.16818083595
630.087380371482,645.818749676959
629.080307664395,644.083976230096
628.605075032157,643.462093371422
628.803460949264,641.441569453963
626.432355265663,646.966367521097
538.187247284454,669.127389096259
461.727550460945,679.064108232034
481.140917104461,672.022864727811
475.993782047249,672.113786742528
478.158320032285,669.643325505855
474.71125146641,668.149562495271
461.260225521387,661.838391807215
462.11395623186,659.654723863076
461.945274777582,659.450503685618
462.457856384937,658.431453828144
463.118323891982,658.279559055975
464.280247946398,657.893587418114
464.35736798964,657.505584747556
465.022375487856,656.572880890759
465.198649053204,656.209105502908
463.453857653651,657.140638336753
468.830682300245,657.028215128798
475.391969645373,656.735539923553
474.572918764042,656.750447856656
476.305779523695,656.234338487032
472.715073186066,656.369208805246
482.614547323911,657.048121748737
533.681290417241,660.311532677041
533.239859809424,658.937349935412
533.315847911636,657.092314183596
532.366165047346,655.882969291148
517.230096593296,658.131087909271
506.784384263739,657.714441838226
506.205396933233,657.103862694616
506.502431794561,656.192825071102
505.987623788512,654.554304761523
506.427806938209,655.423774340214
508.224049035368,654.890359044746
504.861689954437,655.508728430733
500.300002162995,657.745207131611
501.529999574189,656.900130056051
499.741530319637,657.026782517693
502.126956016217,657.079449853921
517.038653672747,656.702631235409
523.702302288654,655.092298991506
523.826001523271,655.390350372225
523.894615850835,655.181309608493
523.888157043279,656.623671638522
525.372625926213,655.601470005729
523.791289355141,654.040053074025
539.74961171927,658.681801311017
553.693202424277,659.133027832017
554.620232798364,657.970393884923
555.063878661556,656.229759886355
552.866778005842,657.707025749296
568.754389412393,644.356975633559
582.764444664532,632.205512460461
568.669544806151,643.169718379807
571.430885069917,638.995915575375
568.631741363766,644.417405215086
568.867502949812,647.819263844871
568.257122996637,647.796667335377
567.307190275786,649.676785145223
566.864798137572,648.420593601198
567.530094553215,649.631810555061
567.104091714963,652.513883601336
569.010541992275,650.761871182727
555.507834413049,651.645446533796
545.901618905302,652.559445508213
545.671710491209,650.989636429589
546.869020527732,651.531892141708
539.634400144711,649.764338065527
563.893195154544,653.601304774467
609.219517648769,659.699159015439
604.435626653906,652.614736031274
606.483520818788,652.556425514201
606.599586900571,651.145810532344
607.420860013494,651.898114527398
606.578110238458,651.018497234042
602.92016774438,650.879008038879
595.624949263564,651.595150998884
594.45227465391,651.544775069579
594.36240469181,650.682274146301
594.229312525285,649.227456986496
593.582323051167,648.993571907356
594.380696759583,648.776115570896
594.709416595957,649.221187144381
594.244561278257,650.29791325029
594.069317519115,650.91026996147
594.761745813125,651.492842676558
613.094998047581,651.821944000024
639.45846314699,652.465986398508
635.820551929221,651.878113539025
635.605968841118,649.999877555639
634.372521227451,649.04292387531
635.259219197785,648.779573833547
604.201990989222,658.162985768826
567.40144935958,653.829508095691
563.159929214951,651.674113049282
562.933800138761,652.913476238826
560.774013453324,653.353715643133
560.979027027661,652.782387355442
557.899600594604,650.402848766809
577.589947688509,652.937423328836
635.800738345049,656.761294290373
672.829955638691,655.676479334767
666.254141429565,655.886652806466
667.840803877272,655.669788592096
667.780594017181,653.801196499998
667.665468012267,652.669420687184
667.892266001359,653.179640705519
667.74537403576,652.727137610966
667.767573959229,651.730337660321
668.046545478337,651.083346526912
667.472654875097,651.612570599128
668.92120426174,652.708757074255
651.675669581261,652.606053257431
639.671345337092,650.274289185438
661.62932771215,653.507234682149
711.379264493741,657.560469032133
736.885080150661,656.33928185032
730.848966394966,654.916939645905
731.860093851801,654.040086808162
730.094362900931,653.346132555663
733.246016959517,654.852735258432
748.955194486471,657.339585070663
761.118900727472,655.874177404642
760.928614285694,654.720627609003
761.109562370941,655.056563274933
759.727864263226,654.112201883467
759.643408575725,654.296350964311
759.501660945436,655.39403931881
759.365351967327,655.004045641563
759.671859224167,654.381109840244
755.921146573583,653.048969614954
773.686391767602,652.682510103391
789.397302504159,653.498025020231
786.25959877781,653.636285303088
784.242140975174,654.217387818657
792.855747834877,652.31841068208
756.982525221927,656.141805352631
575.359409343359,674.151272538977
472.48098324949,672.482062761296
483.254876823874,666.408760244133
484.119538024408,665.730609999351
483.781937291799,664.593617385604
474.529808951066,662.199040978507
469.568899216628,659.933111401626
468.895329513781,657.913361575405
468.260960527338,658.284060941283
468.039014067285,657.431401580002
467.898045870026,655.54642544812
469.959316587611,656.891531059837
481.220716515,659.330964400882
491.397703838193,658.892202222602
489.826014137426,657.666064430221
489.715716954098,657.306785668466
490.023337625552,656.401025563546
488.966100896723,657.195223027009
488.269622876292,656.376270979405
488.820550773493,656.585019092616
488.051346562315,655.904693564443
486.145891786318,656.579475118107
507.177450345138,657.699146279523
512.245069545686,656.50511059837
510.933675286092,654.656019187733
512.366520560247,654.151144891961
509.353496292598,653.723433377066
525.597579109033,643.660858114055
541.46986342922,637.142130903536
537.537848469577,641.307991534447
