0.11782,0.30019
0.082369,0.29223
0.069311,0.29466
0.069251,0.29118
0.067969,0.28871
0.076049,0.29944
0.075975,0.29522
0.076277,0.29386
0.074514,0.29273
0.074333,0.2959
0.071826,0.29459
0.075734,0.3036
0.13557,0.37076
0.13762,0.3753
0.13584,0.37794
0.13506,0.37682
0.11175,0.36288
0.11353,0.3605
0.19092,0.44109
0.29549,0.50757
0.30311,0.50904
0.30519,0.51257
0.30697,0.51441
0.29949,0.50671
0.29619,0.51107
0.29938,0.51148
0.29672,0.51463
0.30198,0.51976
0.29964,0.52426
0.29514,0.51457
0.29113,0.50902
0.29492,0.51299
0.29154,0.50655
0.28607,0.50747
0.29083,0.50386
0.29435,0.50838
0.27243,0.54013
0.21167,0.61041
0.21188,0.60154
0.20995,0.60119
0.21089,0.60038
0.23142,0.57996
0.23235,0.57999
0.2325,0.57926
0.23162,0.57938
0.22855,0.57781
0.23013,0.57994
0.22803,0.57526
0.28921,0.57699
0.29933,0.56861
0.30125,0.56885
0.3018,0.56781
0.29853,0.57023
0.29928,0.56728
0.30233,0.56981
0.3035,0.57027
0.30447,0.56776
0.30604,0.56922
0.29232,0.59512
0.29629,0.58852
0.29579,0.58728
0.29547,0.58595
0.2906,0.58657
0.29116,0.58643
0.28879,0.58379
0.28733,0.58238
0.28304,0.58412
0.21533,0.5732
0.20241,0.57481
0.19856,0.5718
0.20072,0.5727
0.19643,0.56784
0.20134,0.57291
0.2013,0.57544
0.20091,0.57771
0.20268,0.58125
0.26768,0.60566
0.78882,0.42621
0.77759,0.4351
0.75511,0.43827
0.76475,0.45654
0.73462,0.44806
0.72781,0.45048
0.70765,0.47123
0.69427,0.46107
0.69077,0.46459
0.6933,0.4741
0.68737,0.47739
0.67233,0.48063
0.67907,0.4715
0.68807,0.4737
0.70299,0.47299
0.71883,0.47625
0.74155,0.46901
0.75101,0.4673
0.75242,0.46221
0.75717,0.47469
0.74966,0.45575
0.7427,0.45015
0.73464,0.46755
0.72293,0.46196
0.71645,0.45933
0.71002,0.44806
0.7339,0.43822
0.75238,0.43379
0.75749,0.44486
0.76509,0.4353
