0.50286,0.6234
0.50438,0.63635
0.50476,0.63439
0.50306,0.63335
0.50256,0.63307
0.50041,0.63403
0.50029,0.63574
0.5004,0.63656
0.49977,0.63744
0.49906,0.63852
0.49877,0.63813
0.49859,0.63887
0.50011,0.63934
0.49941,0.63888
0.49957,0.63999
0.49856,0.64097
0.49888,0.63951
0.49975,0.63938
0.49954,0.64027
0.49862,0.64008
0.49894,0.64316
0.49867,0.64176
0.49893,0.6432
0.49921,0.64393
0.49684,0.6413
0.481,0.64219
0.47929,0.64525
0.47927,0.64577
0.47851,0.64541
0.47998,0.64735
0.4796,0.6473
0.4803,0.6444
0.48014,0.64612
0.47987,0.64589
0.47294,0.64361
0.45608,0.63578
0.45633,0.63555
0.45642,0.63536
0.45682,0.63592
0.45686,0.63635
0.4567,0.63608
0.4567,0.63563
0.45619,0.636
0.45734,0.63663
0.45678,0.63557
0.45692,0.63626
0.45623,0.63572
0.45728,0.63655
0.45696,0.63636
0.45695,0.63655
0.46503,0.63297
0.49255,0.63595
0.50293,0.63688
0.50372,0.63802
0.50232,0.63886
0.50267,0.63769
0.50253,0.64136
0.50347,0.64003
0.50319,0.64161
0.50279,0.64239
0.50199,0.64288
0.50176,0.64307
0.50216,0.64021
0.50098,0.64259
0.50146,0.63997
0.50244,0.63999
0.50252,0.63934
0.50316,0.64027
0.50299,0.64202
0.50362,0.64146
0.50436,0.64503
0.50389,0.64758
0.50787,0.64249
0.51139,0.6321
0.51358,0.65502
0.503,0.67416
0.5028,0.64808
0.5021,0.65036
0.50016,0.64947
0.49847,0.64828
0.49726,0.64999
0.49672,0.64831
0.49664,0.65061
0.49624,0.65299
0.49875,0.65637
0.50178,0.65446
0.50505,0.64346
0.50676,0.68382
0.47915,0.65295
0.47665,0.66134
0.47551,0.6586
0.47452,0.65994
0.47509,0.6615
0.47519,0.66095
0.47521,0.66567
0.47457,0.66773
0.47529,0.67337
0.47592,0.67699
0.47598,0.68064
0.47557,0.68313
0.47569,0.68412
0.47624,0.68346
0.47606,0.68605
0.47719,0.68601
0.4783,0.68861
0.47877,0.6865
0.48058,0.68682
0.48128,0.6887
0.48246,0.68847
0.4826,0.68947
0.48424,0.68919
0.48372,0.68854
0.49152,0.67838
0.50478,0.66293
0.51257,0.65515
0.51347,0.64943
0.51337,0.64907
0.51274,0.64839
0.51281,0.6483
0.51193,0.64737
0.51133,0.64633
0.51055,0.64631
0.51027,0.64449
0.50906,0.64394
0.50856,0.64194
0.51044,0.6378
0.51415,0.62567
0.51897,0.63238
0.51668,0.64366
0.51371,0.64745
0.50953,0.65262
0.50507,0.65334
0.50203,0.65484
0.49749,0.65396
0.49173,0.65017
0.48682,0.65088
0.48393,0.64817
0.47431,0.63974
0.47105,0.6368
0.46748,0.62416
0.4649,0.60917
0.46555,0.61418
0.46522,0.6109
0.45033,0.60778
0.4401,0.60475
0.43856,0.60082
0.44046,0.59351
0.4409,0.56446
0.44327,0.53775
0.4443,0.51837
0.44794,0.52542
0.45046,0.51923
0.45175,0.51581
0.45379,0.51913
0.45608,0.5261
0.45965,0.52536
0.46224,0.52548
0.46528,0.52541
0.46893,0.53095
0.4737,0.55002
0.47589,0.56276
0.47844,0.56429
0.47723,0.55152
